i,x,y,z
756,0.623012,0.483318,0.392688
757,0.844655,0.684881,0.567571
758,0.973314,0.843862,0.719827
759,0.994824,0.950376,0.843385
760,0.906817,0.997799,0.933321
761,0.718983,0.983185,0.986047
762,0.451999,0.907440,0.999464
763,0.135256,0.775276,0.973034
764,-0.196377,0.594909,0.907813
765,-0.506392,0.377553,0.806401
766,-0.760659,0.136722,0.672839
767,-0.931189,-0.112609,0.512454
768,-0.999208,-0.354938,0.331639
769,-0.957228,-0.575200,0.137602
770,-0.809870,-0.759698,-0.061920
771,-0.573357,-0.896962,-0.258974
772,-0.273725,-0.978457,-0.445703
773,0.056040,-0.999116,-0.614664
774,0.379636,-0.957655,-0.759120
775,0.661439,-0.856652,-0.873312
776,0.870427,-0.702386,-0.952688
777,0.983593,-0.504450,-0.994083
778,0.988479,-0.275149,-0.995847
779,0.884548,-0.028741,-0.957910
780,0.683240,0.219455,-0.881785
781,0.406716,0.454005,-0.770505
782,0.085419,0.660328,-0.628507
783,-0.245281,0.825595,-0.461453
784,-0.548980,0.939530,-0.276003
785,-0.792243,0.995050,-0.079549
786,-0.948292,0.988702,0.120077
787,-0.999946,0.920882,0.314915
788,-0.941521,0.795806,0.497199
789,-0.779447,0.621250,0.659661
790,-0.531567,0.408068,0.795824
791,-0.225169,0.169515,0.900260
792,0.106017,-0.079579,0.968806
793,0.425533,-0.323724,0.998729
794,0.698203,-0.547742,0.988835
795,0.894010,-0.737704,0.939520
796,0.991400,-0.881799,0.852749
797,0.979650,-0.971068,0.731981
798,0.860054,-0.999961,0.582032
799,0.645778,-0.966681,0.408879
800,0.360411,-0.873297,0.219425
801,0.035368,-0.725616,0.021224
802,-0.293569,-0.532820,-0.177824
803,-0.590188,-0.306896,-0.369782
804,-0.821835,-0.061890,-0.546999
805,-0.963010,0.186963,-0.702408
806,-0.998171,0.424193,-0.829814
807,-0.923447,0.635048,-0.924139
808,-0.747064,0.806418,-0.981620
809,-0.488440,0.927650,-0.999968
810,-0.176046,0.991205,-0.978450
811,0.155729,0.993131,-0.917925
812,0.470360,0.933310,-0.820804
813,0.733211,0.815459,-0.690961
814,0.915346,0.646908,-0.533572
815,0.996713,0.438135,-0.354910
816,0.968357,0.202120,-0.162100
817,0.833398,-0.046461,0.037173
818,0.606693,-0.292153,0.234964
819,0.313200,-0.519681,0.423388
820,-0.014772,-0.714898,0.594933
821,-0.341118,-0.865665,0.742759
822,-0.629911,-0.962610,0.860974
823,-0.849360,-0.999704,0.944865
824,-0.975307,-0.974642,0.991087
825,-0.993885,-0.888981,0.997797
826,-0.903051,-0.748048,0.964729
827,-0.712803,-0.560604,0.893199
828,-0.444086,-0.338305,0.786061
829,-0.126481,-0.094972,0.647585
830,0.205048,0.154266,0.483292
831,0.514004,0.393913,0.299731
832,0.766376,0.609068,0.104221
833,0.934379,0.786354,-0.095444
834,0.999521,0.914748,-0.291304
835,0.954629,0.986268,-0.475550
836,0.804646,0.996467,-0.640838
837,0.566083,0.944710,-0.780578
838,0.265201,0.834215,-0.889198
839,-0.064875,0.671853,-0.962369
840,-0.387809,0.467719,-0.997173
841,-0.668052,0.234503,-0.992223
842,-0.874750,-0.013292,-0.947717
843,-0.985151,-0.260261,-0.865428
844,-0.987101,-0.491048,-0.748637
845,-0.880384,-0.691304,-0.602000
846,-0.676750,-0.848578,-0.431363
847,-0.398614,-0.953092,-0.243530
848,-0.076597,-0.998347,-0.045987
849,0.253853,-0.981530,0.153389
850,0.556356,-0.903686,0.346649
851,0.797613,-0.769655,0.526090
852,0.951064,-0.587771,0.684558
853,0.999816,-0.369342,0.815734
854,0.938502,-0.127949,0.914389
855,0.773872,0.121399,0.976591
856,0.524049,0.363199,0.999859
857,0.216536,0.582418,0.983266
858,-0.114815,0.765424,0.927473
859,-0.433526,0.900840,0.834704
860,-0.704512,0.980246,0.708659
861,-0.897941,0.998705,0.554362
862,-0.992519,0.955069,0.377964
863,-0.977835,0.852052,0.186498
864,-0.855504,0.696058,-0.012404
865,-0.638995,0.496787,-0.210811
866,-0.352141,0.266628,-0.400813
867,-0.026521,0.019892,-0.574836
868,0.302018,-0.228082,-0.725943
869,0.597310,-0.461874,-0.848108
870,0.826846,-0.666949,-0.936462
871,0.965357,-0.830557,-0.987482
872,0.997597,-0.942525,-0.999135
873,0.920014,-0.995891,-0.970955
874,0.741151,-0.987337,-0.904066
875,0.480698,-0.917395,-0.801135
876,0.167326,-0.790415,-0.666265
877,-0.164466,-0.614290,-0.504833
878,-0.478152,-0.399972,-0.323275
879,-0.739201,-0.160785,-0.128830
880,-0.918874,0.088399,0.070752
881,-0.997391,0.332086,0.267513
882,-0.966110,0.555126,0.453610
883,-0.828473,0.743651,0.621622
884,-0.599633,0.885939,0.764852
885,-0.304782,0.973144,0.877590
886,0.023622,0.999843,0.955341
887,0.349425,0.964377,0.995006
888,0.636761,0.868951,0.995003
889,0.853999,0.719497,0.955332
890,0.977223,0.525309,0.877575
891,0.992869,0.298460,0.764832
892,0.899214,0.053053,0.621598
893,0.706567,-0.195651,0.453583
894,0.436138,-0.432192,0.267484
895,0.117695,-0.641860,0.070722
896,-0.213704,-0.811621,-0.128859
897,-0.521577,-0.930919,-0.323304
898,-0.772031,-0.992337,-0.504859
899,-0.937496,-0.992057,-0.666287
900,-0.999756,-0.930095,-0.801153
901,-0.951956,-0.810304,-0.904079
902,-0.799359,-0.640133,-0.970962
903,-0.558764,-0.430161,-0.999136
904,-0.256657,-0.193444,-0.987477
905,0.073705,0.055301,-0.936451
906,0.395953,0.300607,-0.848092
907,0.674612,0.527223,-0.725922
908,0.879005,0.721059,-0.574812
909,0.986633,0.870062,-0.400785
910,0.985645,0.964970,-0.210781
911,0.876152,0.999880,-0.012374
912,0.670207,0.972623,0.186527
913,0.390481,0.884893,0.377992
914,0.067769,0.742144,0.554387
915,-0.262404,0.553253,0.708680
916,-0.563690,0.329962,0.834721
917,-0.802921,0.086157,0.927484
918,-0.953762,-0.163006,0.983271
919,-0.999607,-0.402033,0.999858
920,-0.935409,-0.616064,0.976584
921,-0.768235,-0.791791,0.914377
922,-0.516490,-0.918289,0.815716
923,-0.207886,-0.987691,0.684536
924,0.123603,-0.995684,0.526065
925,0.441485,-0.941770,0.346621
926,0.710766,-0.829301,0.153359
927,0.901801,-0.665271,-0.046017
928,0.993561,-0.459877,-0.243559
929,0.975943,-0.225890,-0.431390
930,0.850888,0.022142,-0.602024
931,0.632161,0.268797,-0.748657
932,0.343843,0.498739,-0.865443
933,0.017672,0.697673,-0.947726
934,-0.310445,0.853228,-0.992227
935,-0.604385,0.955734,-0.997171
936,-0.831791,0.998817,-0.962361
937,-0.967629,0.979798,-0.889184
938,-0.996944,0.899860,-0.780559
939,-0.916509,0.763974,-0.640815
940,-0.735180,0.580587,-0.475524
941,-0.472917,0.361102,-0.291275
942,-0.158593,0.119165,-0.095414
943,0.173190,-0.130180,0.104251
944,0.485908,-0.371432,0.299760
945,0.745133,-0.589590,0.483318
946,0.922330,-0.771090,0.647608
947,0.997991,-0.904647,0.786080
948,0.963787,-0.981958,0.893213
949,0.823484,-0.998215,0.964737
950,0.592526,-0.952408,0.997799
951,0.296340,-0.847385,0.991083
952,-0.032470,-0.689676,0.944855
953,-0.357705,-0.489086,0.860959
954,-0.643561,-0.258087,0.742739
955,-0.858571,-0.011041,0.594909
956,-0.979063,0.236691,0.423361
957,-0.991775,0.469707,0.234935
958,-0.895306,0.673518,0.037143
959,-0.700276,0.835454,-0.162129
960,-0.428155,0.945445,-0.354938
961,-0.108901,0.996653,-0.533597
962,0.222342,0.985894,-0.690983
963,0.529108,0.913837,-0.820822
964,0.777627,0.784962,-0.917937
965,0.940540,0.607281,-0.978457
966,0.999912,0.391843,-0.999968
967,0.949208,0.152042,-0.981615
968,0.794010,-0.097212,-0.924127
969,0.551402,-0.340422,-0.829797
970,0.248092,-0.562466,-0.702386
971,-0.082529,-0.749539,-0.546973
972,-0.404065,-0.890009,-0.369754
973,-0.681119,-0.975143,-0.177794
974,-0.883191,-0.999647,0.021254
975,-0.988036,-0.961998,0.219455
976,-0.984112,-0.864536,0.408906
977,-0.871851,-0.713322,0.582057
978,-0.663611,-0.517757,0.732002
979,-0.382317,-0.290000,0.852764
980,-0.058935,-0.044213,0.939530
981,0.270935,0.204324,0.988840
982,0.570979,0.440157,0.998727
983,0.808166,0.648622,0.968799
984,0.956385,0.816760,0.900247
985,0.999319,0.934115,0.795806
986,0.932243,0.993392,0.659638
987,0.762539,0.990904,0.497173
988,0.508890,0.926807,0.314887
989,0.199220,0.805086,0.120047
990,-0.132382,0.633308,-0.079579
991,-0.449410,0.422154,-0.276032
992,-0.716964,0.184752,-0.461480
993,-0.905591,-0.064136,-0.628531
994,-0.994525,-0.309037,-0.770524
995,-0.973975,-0.534723,-0.881799
996,-0.846204,-0.727163,-0.957919
997,-0.625278,-0.874392,-0.995850
998,-0.335518,-0.967254,-0.994080
999,-0.008821,-0.999978,-0.952679
1000,0.318846,-0.970528,-0.873297
1001,0.611413,-0.880735,-0.759100
1002,0.836672,-0.736183,-0.614640
1003,0.969825,-0.545858,-0.445677
1004,0.996214,-0.321594,-0.258945
1005,0.912933,-0.077335,-0.061890
1006,0.729151,0.171732,0.137632
1007,0.465100,0.410122,0.331667
1008,0.149847,0.623012,0.512480
1009,-0.181901,0.797167,0.672862
1010,-0.493625,0.921757,0.806418
1011,-0.751007,0.989037,0.907826
1012,-0.925714,0.994824,0.973041
1013,-0.998513,0.938757,0.999465
1014,-0.961389,0.824323,0.986042
1015,-0.818430,0.658636,0.933310
1016,-0.585373,0.451999,0.843369
1017,-0.287874,0.217258,0.719806
1018,0.041315,-0.030990,0.567546
1019,0.365956,-0.277312,0.392660
1020,0.650311,-0.506392,0.202120
1021,0.863075,-0.703986,0.003522
1022,0.980827,-0.857811,-0.195216
1023,0.990603,-0.958301,-0.386172
1024,0.891328,-0.999208,-0.561732
1025,0.693930,-0.977989,-0.714898
1026,0.420140,-0.895964,-0.839563
1027,0.100098,-0.758232,-0.930757
1028,-0.230963,-0.573357,-0.984845
1029,-0.536598,-0.352833,-0.999670
1030,-0.783162,-0.110372,-0.974642
1031,-0.943510,0.138951,-0.910758
1032,-0.999990,0.379636,-0.810564
1033,-0.946386,0.596716,-0.678056
1034,-0.788598,0.776695,-0.518517
1035,-0.543996,0.908384,-0.338305
1036,-0.239508,0.983593,-0.144606
1037,0.091347,0.997648,0.054857
1038,0.412146,0.949673,0.252134
1039,0.687573,0.842652,0.439359
1040,0.887308,0.683240,0.609068
1041,0.989363,0.481347,0.754495
1042,0.982502,0.249526,0.869843
1043,0.867482,0.002190,0.950514
1044,0.656964,-0.245281,0.993290
1045,0.374123,-0.477502,0.996467
1046,0.050097,-0.680035,0.959918
1047,-0.279444,-0.840286,0.885100
1048,-0.578223,-0.948292,0.774995
1049,-0.813347,-0.997338,0.633995
1050,-0.958933,-0.984374,0.467719
1051,-0.998954,-0.910207,0.282796
1052,-0.929003,-0.779447,0.086599
1053,-0.756783,-0.600225,-0.113050
1054,-0.501251,-0.383685,-0.308192
1055,-0.190538,-0.143288,-0.491048
1056,0.141150,0.106017,-0.654327
1057,0.457299,0.348731,-0.791520
1058,0.723107,0.569763,-0.897158
1059,0.909310,0.755369,-0.967029
1060,0.995411,0.894010,-0.998347
1061,0.971931,0.977066,-0.989865
1062,0.841455,0.999373,-0.941919
1063,0.618346,0.959543,-0.856423
1064,0.327166,0.860054,-0.736783
1065,-0.000030,0.707091,-0.587771
1066,-0.327223,0.510164,-0.415325
1067,-0.618393,0.281518,-0.226322
1068,-0.841487,0.035368,-0.028297
1069,-0.971945,-0.212981,0.170857
1070,-0.995405,-0.448087,0.363199
1071,-0.909285,-0.655334,0.541062
1072,-0.723065,-0.821835,0.697354
1073,-0.457246,-0.937239,0.825845
1074,-0.141090,-0.994369,0.921412
1075,0.190598,-0.989675,0.980246
1076,0.501303,-0.923447,1.000000
1077,0.756822,-0.799804,0.979887
1078,0.929026,-0.626433,0.920709
1079,0.998956,-0.414113,0.824825
1080,0.958916,-0.176046,0.696058
1081,0.813312,0.072967,0.539542
1082,0.578174,0.317443,0.361516
1083,0.279387,0.542182,0.169077
1084,-0.050157,0.733211,-0.030102
1085,-0.374179,0.878652,-0.228082
1086,-0.657009,0.969463,-0.416968
1087,-0.867512,0.999998,-0.589231
1088,-0.982513,0.968357,-0.738004
1089,-0.989354,0.876509,-0.857354
1090,-0.887280,0.730163,-0.942525
1091,-0.687529,0.538420,-0.990120
1092,-0.412091,0.313200,-0.998242
1093,-0.091287,0.068507,-0.966567
1094,0.239566,-0.180445,-0.896358
1095,0.544046,-0.418178,-0.790415
1096,0.788635,-0.629911,-0.652960
1097,0.946405,-0.802479,-0.489473
1098,0.999990,-0.925153,-0.306473
1099,0.943490,-0.990305,-0.111255
1100,0.783124,-0.993885,0.088399
1101,0.536547,-0.935670,0.284528
1102,0.230904,-0.819280,0.469314
1103,-0.100158,-0.651950,0.635391
1104,-0.420194,-0.444086,0.776136
1105,-0.693973,-0.208610,0.885939
1106,-0.891355,0.039836,0.960422
1107,-0.990611,0.285805,0.996617
1108,-0.980815,0.514004,0.993079
1109,-0.863045,0.710245,0.949951
1110,-0.650265,0.862327,0.868951
1111,-0.365900,0.960793,0.753309
1112,-0.041255,0.999521,0.607634
1113,0.287932,0.976104,0.437735
1114,0.585422,0.891998,0.250385
1115,0.818465,0.752432,0.053053
1116,0.961406,0.566083,-0.146394
1117,0.998510,0.344538,-0.340004
1118,0.925691,0.101571,-0.520060
1119,0.750967,-0.147711,-0.679383
1120,0.493572,-0.387809,-0.811621
1121,0.181842,-0.603795,-0.911502
1122,-0.149907,-0.782240,-0.975045
1123,-0.465153,-0.912049,-0.999715
1124,-0.729192,-0.985151,-0.984530
1125,-0.912958,-0.997002,-0.930095
1126,-0.996219,-0.946863,-0.838580
1127,-0.969810,-0.837853,-0.713633
1128,-0.836639,-0.676750,-0.560236
1129,-0.611366,-0.473569,-0.384505
1130,-0.318789,-0.240944,-0.193444
1131,0.008881,0.006661,0.005329
1132,0.335574,0.253853,0.203889
1133,0.625325,0.485261,0.394321
1134,0.846236,0.686498,0.569033
1135,0.973989,0.845051,0.721059
1136,0.994519,0.951064,0.844338
1137,0.905566,0.997944,0.933957
1138,0.716922,0.982777,0.986341
1139,0.449356,0.906505,0.999404
1140,0.132322,0.773872,0.972623
1141,-0.199279,0.593122,0.907067
1142,-0.508942,0.375496,0.805349
1143,-0.762578,0.134522,0.671524
1144,-0.932264,-0.114815,0.510928
1145,-0.999321,-0.357013,0.329962
1146,-0.956367,-0.577014,0.135842
1147,-0.808130,-0.761140,-0.063693
1148,-0.570929,-0.897941,-0.260689
1149,-0.270877,-0.978913,-0.447293
1150,0.058995,-0.999020,-0.616064
1151,0.382373,-0.957013,-0.760275
1152,0.663656,-0.855504,-0.874176
1153,0.871881,-0.700804,-0.953226
1154,0.984123,-0.502531,-0.994275
1155,0.988027,-0.273013,-0.995684
1156,0.883163,-0.026521,-0.957399
1157,0.681075,0.221620,-0.880945
1158,0.404010,0.455983,-0.769371
1159,0.082469,0.661994,-0.627125
1160,-0.248150,0.826846,-0.459877
1161,-0.551452,0.940288,-0.274295
1162,-0.794046,0.995268,-0.077778
1163,-0.949227,0.988367,0.121840
1164,-0.999911,0.920014,0.316601
1165,-0.940519,0.794459,0.498739
1166,-0.777589,0.619509,0.660995
1167,-0.529057,0.406040,0.796898
1168,-0.222283,0.167326,0.901032
1169,0.108961,-0.081792,0.969245
1170,0.428210,-0.325824,0.998817
1171,0.700319,-0.549598,0.988569
1172,0.895333,-0.739201,0.938910
1173,0.991783,-0.882844,0.851820
1174,0.979051,-0.971596,0.730770
1175,0.858540,-0.999939,0.580587
1176,0.643515,-0.966110,0.407257
1177,0.357648,-0.872213,0.217692
1178,0.032409,-0.724087,0.019448
1179,-0.296397,-0.530940,-0.179572
1180,-0.592575,-0.304782,-0.371432
1181,-0.823518,-0.059674,-0.548485
1182,-0.963803,0.189144,-0.703671
1183,-0.997987,0.426202,-0.830804
1184,-0.922307,0.636761,-0.924816
1185,-0.745093,0.807729,-0.981958
1186,-0.485855,0.928477,-0.999952
1187,-0.173131,0.991496,-0.978082
1188,0.158652,0.992869,-0.917219
1189,0.472970,0.932510,-0.819789
1190,0.735221,0.814172,-0.689676
1191,0.916534,0.645213,-0.532068
1192,0.996949,0.436138,-0.353249
1193,0.967614,0.199945,-0.160346
1194,0.831758,-0.048679,0.038948
1195,0.604337,-0.294276,0.236691
1196,0.310387,-0.521577,0.424997
1197,-0.017732,-0.716448,0.596360
1198,-0.343899,-0.866775,0.743947
1199,-0.632208,-0.963209,0.861876
1200,-0.850919,-0.999756,0.945445
1201,-0.975956,-0.974143,0.991322
1202,-0.993554,-0.887962,0.997678
1203,-0.901775,-0.746572,0.964260
1204,-0.710724,-0.558764,0.892399
1205,-0.441431,-0.336215,0.784962
1206,-0.123543,-0.092761,0.646230
1207,0.207945,0.156460,0.481736
1208,0.516542,0.395953,0.298036
1209,0.768274,0.610827,0.102454
1210,0.935430,0.787724,-0.097212
1211,0.999608,0.915643,-0.293003
1212,0.953744,0.986633,-0.477112
1213,0.802885,0.996278,-0.642201
1214,0.563640,0.943979,-0.781687
1215,0.262346,0.832989,-0.890009
1216,-0.067829,0.670207,-0.962850
1217,-0.390537,0.465755,-0.997305
1218,-0.670252,0.232344,-0.992001
1219,-0.876181,-0.015512,-0.947148
1220,-0.985655,-0.262404,-0.864536
1221,-0.986623,-0.492981,-0.747458
1222,-0.878977,-0.692907,-0.600581
1223,-0.674567,-0.849751,-0.429760
1224,-0.395897,-0.953762,-0.241806
1225,-0.073645,-0.998472,-0.044213
1226,0.256715,-0.981103,0.155144
1227,0.558814,-0.902733,0.348315
1228,0.799395,-0.768235,0.527600
1229,0.951975,-0.585973,0.685851
1230,0.999755,-0.367277,0.816760
1231,0.937475,-0.125746,0.915107
1232,0.771993,0.123603,0.976971
1233,0.521525,0.365267,0.999887
1234,0.213645,0.584221,0.982941
1235,-0.117755,0.766851,0.926807
1236,-0.436192,0.901801,0.833725
1237,-0.706610,0.980682,0.707405
1238,-0.899240,0.998589,0.552883
1239,-0.992876,0.954409,0.376319
1240,-0.977211,0.850888,0.184752
1241,-0.853968,0.694463,-0.014180
1242,-0.636715,0.494859,-0.212547
1243,-0.349368,0.264488,-0.402440
1244,-0.023561,0.017672,-0.576289
1245,0.304839,-0.230243,-0.727163
1246,0.599682,-0.463842,-0.849048
1247,0.828507,-0.668602,-0.937084
1248,0.966126,-0.831791,-0.987761
1249,0.997387,-0.943264,-0.999059
1250,0.918850,-0.996089,-0.970528
1251,0.739160,-0.986982,-0.903305
1252,0.478099,-0.916509,-0.800070
1253,0.164406,-0.789053,-0.664939
1254,-0.167385,-0.612536,-0.503299
1255,-0.480750,-0.397935,-0.321594
1256,-0.741192,-0.158593,-0.127068
1257,-0.920038,0.090610,0.072524
1258,-0.997601,0.334180,0.269225
1259,-0.965342,0.556971,0.455192
1260,-0.826812,0.745133,0.623012
1261,-0.597261,0.886966,0.765995
1262,-0.301961,0.973652,0.878440
1263,0.026581,0.999801,0.955864
1264,0.352197,0.963787,0.995181
1265,0.639041,0.867850,0.994824
1266,0.855536,0.717954,0.954806
1267,0.977847,0.523419,0.876722
1268,0.992512,0.296340,0.763687
1269,0.897914,0.050836,0.620206
1270,0.704469,-0.197828,0.451999
1271,0.433472,-0.434193,0.265772
1272,0.114755,-0.643561,0.068950
1273,-0.216595,-0.812916,-0.130621
1274,-0.524100,-0.931728,-0.324984
1275,-0.773910,-0.992609,-0.506392
1276,-0.938522,-0.991775,-0.667611
1277,-0.999817,-0.929277,-0.802214
1278,-0.951045,-0.809001,-0.904836
1279,-0.797577,-0.638425,-0.971385
1280,-0.556306,-0.428155,-0.999208
1281,-0.253794,-0.191265,-0.987196
1282,0.076657,0.057518,-0.935827
1283,0.398670,0.302724,-0.847150
1284,0.676794,0.529108,-0.724699
1285,0.880413,0.722595,-0.573357
1286,0.987111,0.871155,-0.399157
1287,0.985141,0.965550,-0.209044
1288,0.874721,0.999912,-0.010597
1289,0.668007,0.972105,0.188272
1290,0.387754,0.883856,0.379636
1291,0.064815,0.740654,0.555864
1292,-0.265260,0.551402,0.709933
1293,-0.566132,0.327866,0.835698
1294,-0.804682,0.083944,0.928147
1295,-0.954647,-0.165196,0.983593
1296,-0.999519,-0.404065,0.999827
1297,-0.934358,-0.617812,0.976201
1298,-0.766337,-0.793146,0.913656
1299,-0.513953,-0.919166,0.814688
1300,-0.204989,-0.988036,0.683240
1301,0.126540,-0.995476,0.524553
1302,0.444140,-0.941021,0.344954
1303,0.712845,-0.828059,0.151603
1304,0.903077,-0.663611,-0.047792
1305,0.993892,-0.457904,-0.245281
1306,0.975293,-0.223726,-0.432992
1307,0.849329,0.024362,-0.603441
1308,0.629865,0.270935,-0.749833
1309,0.341061,0.500663,-0.866331
1310,0.014712,0.699262,-0.948292
1311,-0.313257,0.854384,-0.992447
1312,-0.606741,0.956385,-0.997036
1313,-0.833431,0.998922,-0.961877
1314,-0.968372,0.979352,-0.888370
1315,-0.996708,0.898890,-0.779447
1316,-0.915321,0.762539,-0.639450
1317,-0.733170,0.578777,-0.473960
1318,-0.470307,0.359030,-0.289575
1319,-0.155669,0.116960,-0.093645
1320,0.176105,-0.132382,0.106017
1321,0.488493,-0.373493,0.301454
1322,0.747104,-0.591382,0.484872
1323,0.923470,-0.772502,0.648960
1324,0.998174,-0.905591,0.787176
1325,0.962994,-0.982375,0.894010
1326,0.821801,-0.998080,0.965203
1327,0.590139,-0.951729,0.997915
1328,0.293511,-0.846204,0.990845
1329,-0.035428,-0.688067,0.944272
1330,-0.360468,-0.487148,0.860054
1331,-0.645824,-0.255941,0.741549
1332,-0.860085,-0.008821,0.593480
1333,-0.979662,0.238847,0.421751
1334,-0.991392,0.471666,0.233208
1335,-0.893983,0.675158,0.035368
1336,-0.698159,0.836672,-0.163882
1337,-0.425478,0.946166,-0.356598
1338,-0.105958,0.996832,-0.535099
1339,0.225227,0.985520,-0.692266
1340,0.531618,0.912933,-0.821835
1341,0.779485,0.783584,-0.918640
1342,0.941541,0.605516,-0.978822
1343,0.999947,0.389800,-0.999981
1344,0.948273,0.149847,-0.981274
1345,0.792206,-0.099422,-0.923447
1346,0.548929,-0.342509,-0.828805
1347,0.245223,-0.564301,-0.701121
1348,-0.085479,-0.751007,-0.545485
1349,-0.406772,-0.891020,-0.368103
1350,-0.683284,-0.975633,-0.176046
1351,-0.884576,-0.999586,0.023030
1352,-0.988489,-0.961389,0.221187
1353,-0.983582,-0.863418,0.410527
1354,-0.870397,-0.711764,0.583500
1355,-0.661394,-0.515856,0.733211
1356,-0.379580,-0.287874,0.853691
1357,-0.055980,-0.041994,0.940137
1358,0.273783,0.206497,0.989103
1359,0.573407,0.442149,0.998636
1360,0.809906,0.650311,0.968357
1361,0.957245,0.818039,0.899473
1362,0.999206,0.934906,0.794729
1363,0.931167,0.993644,0.658302
1364,0.760620,0.990603,0.495631
1365,0.506340,0.925971,0.313200
1366,0.196318,0.803766,0.118283
1367,-0.135316,0.631588,-0.081349
1368,-0.452053,0.420140,-0.277738
1369,-0.719025,0.182569,-0.463055
1370,-0.906843,-0.066352,-0.629911
1371,-0.994830,-0.311148,-0.771655
1372,-0.973300,-0.536598,-0.882635
1373,-0.844623,-0.728686,-0.958427
1374,-0.622965,-0.875467,-0.996010
1375,-0.332727,-0.967816,-0.993885
1376,-0.005861,-0.999990,-0.952137
